Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04724:Glutamatergic synapse	4	5.88235294117647	0.005898008636761962	112, 2776, 3708, 5567	29	115	8644	10.367616191904048	0.5500363732118578	0.039620813858811464	0.02700085092600485
KEGG_PATHWAY	hsa05200:Pathways in cancer	7	10.294117647058822	0.006163237711370672	1910, 112, 2776, 4286, 2034, 5567, 3480	29	531	8644	3.9293460614325606	0.5659570107766907	0.039620813858811464	0.02700085092600485
KEGG_PATHWAY	hsa04935:Growth hormone synthesis, secretion and action	4	5.88235294117647	0.006636658455733316	112, 2776, 3708, 5567	29	120	8644	9.935632183908046	0.5929971800073575	0.04072494961472717	0.027753298996702955
KEGG_PATHWAY	hsa04611:Platelet activation	4	5.88235294117647	0.0072657257848402785	112, 2776, 3708, 5567	29	124	8644	9.615127919911012	0.6263567123213551	0.04264665134580164	0.029062903139361114
KEGG_PATHWAY	hsa04114:Oocyte meiosis	4	5.88235294117647	0.008449716769793284	112, 3708, 5567, 3480	29	131	8644	9.10134245854172	0.6819537386596763	0.047529656830087225	0.032390580950874256
KEGG_PATHWAY	hsa04270:Vascular smooth muscle contraction	4	5.88235294117647	0.008990006830796845	112, 2776, 3708, 5567	29	134	8644	8.897581060216162	0.7045155910425187	0.04854603688630296	0.03308322513733239
KEGG_PATHWAY	hsa04915:Estrogen signaling pathway	4	5.88235294117647	0.00955026309981259	112, 2776, 3708, 5567	29	137	8644	8.702743518751573	0.726233987624685	0.04958790455671922	0.033793238660875316
KEGG_PATHWAY	hsa04371:Apelin signaling pathway	4	5.88235294117647	0.009934938099560775	112, 2776, 3708, 5567	29	139	8644	8.577524187546514	0.7402208817974854	0.049674690497803875	0.03385238167257746
KEGG_PATHWAY	hsa04913:Ovarian steroidogenesis	3	4.411764705882353	0.011697671306215483	112, 5567, 3480	29	51	8644	17.53346855983773	0.7957671860475364	0.05482775071063546	0.03736409678058121
KEGG_PATHWAY	hsa04723:Retrograde endocannabinoid signaling	4	5.88235294117647	0.011777813115617989	112, 2776, 3708, 5567	29	148	8644	8.055917986952469	0.7979908601670597	0.05482775071063546	0.03736409678058121
KEGG_PATHWAY	hsa04961:Endocrine and other factor-regulated calcium reabsorption	3	4.411764705882353	0.01259241921521766	112, 2776, 5567	29	53	8644	16.871828236824985	0.8192735496252236	0.05627516965355054	0.03835048598612333
KEGG_PATHWAY	hsa04261:Adrenergic signaling in cardiomyocytes	4	5.88235294117647	0.013109300189462351	112, 2776, 785, 5567	29	154	8644	7.7420510523958805	0.8316075548721171	0.05627516965355054	0.03835048598612333
KEGG_PATHWAY	hsa04934:Cushing syndrome	4	5.88235294117647	0.013339299473434202	112, 2776, 3708, 5567	29	155	8644	7.692102335928809	0.8368236988266402	0.05627516965355054	0.03835048598612333
KEGG_PATHWAY	hsa04730:Long-term depression	3	4.411764705882353	0.01595091342755939	2776, 3708, 3480	29	60	8644	14.903448275862068	0.8859059636338129	0.06464615051389062	0.04405515442428102
KEGG_PATHWAY	hsa04022:cGMP-PKG signaling pathway	4	5.88235294117647	0.016281252722016897	1910, 112, 2776, 3708	29	167	8644	7.139376419574644	0.8909619720795123	0.06464615051389062	0.04405515442428102
KEGG_PATHWAY	hsa04530:Tight junction	4	5.88235294117647	0.017069598215211028	9223, 2017, 10097, 5567	29	170	8644	7.013387423935091	0.9021471080258803	0.06583987883009967	0.04486865816569756
KEGG_PATHWAY	hsa04720:Long-term potentiation	3	4.411764705882353	0.019649923690284905	2776, 3708, 5567	29	67	8644	13.34637159032424	0.9313784944568618	0.0736872138385684	0.05021647165295031
KEGG_PATHWAY	hsa04062:Chemokine signaling pathway	4	5.88235294117647	0.023504214954539544	112, 2776, 5567, 2309	29	192	8644	6.209770114942529	0.9596818719527448	0.08575862213142807	0.058442912859936164
KEGG_PATHWAY	hsa05100:Bacterial invasion of epithelial cells	3	4.411764705882353	0.025493576007395696	2017, 23607, 10097	29	77	8644	11.613076578593821	0.9693849228888873	0.09056928318416892	0.06172128928106326
KEGG_PATHWAY	hsa04911:Insulin secretion	3	4.411764705882353	0.03128261271695986	112, 2776, 5567	29	86	8644	10.39775461106656	0.9863035566436879	0.10828596709716876	0.07379488128103352
KEGG_PATHWAY	hsa05163:Human cytomegalovirus infection	4	5.88235294117647	0.03532461862617761	112, 2776, 3708, 5567	29	225	8644	5.299003831417624	0.9922113644637952	0.11922058786334944	0.0812466228402085
KEGG_PATHWAY	hsa04014:Ras signaling pathway	4	5.88235294117647	0.039839835294681485	9771, 5567, 5921, 3480	29	236	8644	5.052016364699006	0.9958657443433845	0.13117994548248782	0.08939670358806578
KEGG_PATHWAY	hsa04914:Progesterone-mediated oocyte maturation	3	4.411764705882353	0.04271469485880494	112, 5567, 3480	29	102	8644	8.766734279918865	0.997242040013227	0.13338822289820604	0.09090160375285151
KEGG_PATHWAY	hsa04972:Pancreatic secretion	3	4.411764705882353	0.04271469485880494	112, 2776, 3708	29	102	8644	8.766734279918865	0.997242040013227	0.13338822289820604	0.09090160375285151
KEGG_PATHWAY	hsa05414:Dilated cardiomyopathy	3	4.411764705882353	0.0434746800557116	112, 785, 5567	29	103	8644	8.681620354871109	0.9975224436937188	0.13338822289820604	0.09090160375285151
KEGG_PATHWAY	hsa05131:Shigellosis	4	5.88235294117647	0.04463844736417465	2017, 3708, 10097, 2309	29	247	8644	4.8270277816557305	0.9978979281704307	0.13391534209252393	0.0912608257223126
KEGG_PATHWAY	hsa04922:Glucagon signaling pathway	3	4.411764705882353	0.04656538369045902	2776, 3708, 5567	29	107	8644	8.357073799548823	0.998399433836878	0.13607429162424262	0.092732109847632
KEGG_PATHWAY	hsa04020:Calcium signaling pathway	4	5.88235294117647	0.047374012639551134	1910, 2776, 3708, 5567	29	253	8644	4.71255281450184	0.9985726603072285	0.13607429162424262	0.092732109847632
