"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT616991","hsa","hsa","hsa-miR-20a-3p","COL19A1","0","0","0","0","1","0","0","1","2","2"
"MIRT621456","hsa","hsa","hsa-miR-20a-3p","STX1B","0","0","0","0","1","0","0","1","2","2"
"MIRT621629","hsa","hsa","hsa-miR-20a-3p","UGT8","0","0","0","0","1","0","0","1","2","2"
"MIRT625258","hsa","hsa","hsa-miR-20a-3p","ZNF566","0","0","0","0","1","0","0","1","2","2"
"MIRT639866","hsa","hsa","hsa-miR-20a-3p","STK40","0","0","0","0","1","0","0","1","2","2"
"MIRT643984","hsa","hsa","hsa-miR-20a-3p","DUSP28","0","0","0","0","1","0","0","1","2","2"
"MIRT647548","hsa","hsa","hsa-miR-20a-3p","CYP2B6","0","0","0","0","1","0","0","1","2","2"
"MIRT647656","hsa","hsa","hsa-miR-20a-3p","FOXL1","0","0","0","0","1","0","0","1","2","2"
"MIRT648961","hsa","hsa","hsa-miR-20a-3p","TMEM45B","0","0","0","0","1","0","0","1","2","2"
"MIRT650237","hsa","hsa","hsa-miR-20a-3p","ERI1","0","0","0","0","1","0","0","1","2","2"
"MIRT651688","hsa","hsa","hsa-miR-20a-3p","VPS13D","0","0","0","0","1","0","0","1","2","2"
"MIRT652962","hsa","hsa","hsa-miR-20a-3p","SVEP1","0","0","0","0","1","0","0","1","2","2"
"MIRT655063","hsa","hsa","hsa-miR-20a-3p","PKIA","0","0","0","0","1","0","0","1","2","2"
"MIRT658992","hsa","hsa","hsa-miR-20a-3p","DLGAP2","0","0","0","0","1","0","0","1","2","2"
"MIRT682742","hsa","hsa","hsa-miR-20a-3p","CA6","0","0","0","0","1","0","0","1","2","2"
"MIRT702625","hsa","hsa","hsa-miR-20a-3p","ITGBL1","0","0","0","0","1","0","0","1","2","2"
"MIRT712120","hsa","hsa","hsa-miR-20a-3p","TMEM11","0","0","0","0","1","0","0","1","2","2"
"MIRT713943","hsa","hsa","hsa-miR-20a-3p","LRRC20","0","0","0","0","1","0","0","1","2","2"
"MIRT715634","hsa","hsa","hsa-miR-20a-3p","ZBTB8B","0","0","0","0","1","0","0","1","2","2"
"MIRT718494","hsa","hsa","hsa-miR-20a-3p","GYS1","0","0","0","0","1","0","0","1","2","2"
"MIRT721680","hsa","hsa","hsa-miR-20a-3p","CMTM4","0","0","0","0","1","0","0","1","2","2"
"MIRT721963","hsa","hsa","hsa-miR-20a-3p","MCM8","0","0","0","0","1","0","0","1","2","2"
"MIRT722545","hsa","hsa","hsa-miR-20a-3p","AGPAT4","0","0","0","0","1","0","0","1","2","2"
"MIRT723023","hsa","hsa","hsa-miR-20a-3p","HINFP","0","0","0","0","1","0","0","1","2","2"
"MIRT731968","hsa","hsa","hsa-miR-20a-3p","SMO","1","1","1","0","0","0","0","0","3","1"
"MIRT732484","hsa","hsa","hsa-miR-20a-3p","MMP2","1","1","1","0","0","0","0","0","3","0"
"MIRT733120","hsa","hsa","hsa-miR-20a-3p","YAP1","0","0","1","1","1","0","0","0","3","0"
"MIRT734604","hsa","hsa","hsa-miR-20a-3p","MS","0","0","1","0","0","0","0","0","1","0"
"MIRT734609","hsa","hsa","hsa-miR-20a-3p","IL10","0","0","1","0","0","0","0","0","1","0"
"MIRT735573","hsa","hsa","hsa-miR-20a-3p","FPR2","0","0","0","0","0","0","0","0","0","0"
"MIRT735608","hsa","hsa","hsa-miR-20a-3p","RUNX2","0","1","0","0","0","0","0","0","1","0"
"MIRT737463","hsa","hsa","hsa-miR-20a-3p","TIMP3","0","0","1","0","0","0","0","0","1","0"
"MIRT737506","hsa","hsa","hsa-miR-20a-3p","PTEN","1","1","1","0","0","0","0","0","3","0"
