"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT031321","hsa","hsa","hsa-miR-18a-5p","ACTL6A","0","0","0","0","1","0","0","0","1","1"
"MIRT031322","hsa","hsa","hsa-miR-18a-5p","CKAP5","0","0","0","0","1","0","0","0","1","1"
"MIRT031323","hsa","hsa","hsa-miR-18a-5p","PSMB5","0","0","0","0","1","0","0","0","1","1"
"MIRT031324","hsa","hsa","hsa-miR-18a-5p","TMUB2","0","0","0","0","1","0","0","0","1","1"
"MIRT031325","hsa","hsa","hsa-miR-18a-5p","NCOA6","0","0","0","0","1","0","0","0","1","1"
"MIRT031326","hsa","hsa","hsa-miR-18a-5p","POGK","0","0","0","0","1","0","0","0","1","2"
"MIRT031327","hsa","hsa","hsa-miR-18a-5p","KIAA0907","0","0","0","0","1","0","0","0","1","1"
"MIRT031328","hsa","hsa","hsa-miR-18a-5p","DCUN1D3","0","0","0","0","1","0","0","0","1","1"
"MIRT031329","hsa","hsa","hsa-miR-18a-5p","GABPA","0","0","0","0","1","0","0","0","1","1"
"MIRT031330","hsa","hsa","hsa-miR-18a-5p","PCNP","0","0","0","0","1","0","0","0","1","1"
"MIRT031331","hsa","hsa","hsa-miR-18a-5p","HNRNPR","0","0","0","0","1","0","0","0","1","1"
"MIRT031332","hsa","hsa","hsa-miR-18a-5p","RASSF3","0","0","0","0","1","0","0","0","1","1"
"MIRT031333","hsa","hsa","hsa-miR-18a-5p","HOXA9","0","0","0","0","1","0","0","0","1","1"
"MIRT031334","hsa","hsa","hsa-miR-18a-5p","ZNF33A","0","0","0","0","1","0","0","0","1","1"
"MIRT031335","hsa","hsa","hsa-miR-18a-5p","ACIN1","0","0","0","0","1","0","0","0","1","1"
"MIRT031336","hsa","hsa","hsa-miR-18a-5p","FEM1C","0","0","0","0","1","0","0","0","1","1"
"MIRT031337","hsa","hsa","hsa-miR-18a-5p","ZNF708","0","0","0","0","1","0","0","0","1","1"
"MIRT031338","hsa","hsa","hsa-miR-18a-5p","EZR","0","0","0","0","1","0","0","0","1","1"
"MIRT031339","hsa","hsa","hsa-miR-18a-5p","SERTAD3","0","0","0","0","1","0","0","0","1","1"
"MIRT031340","hsa","hsa","hsa-miR-18a-5p","FAM120C","0","0","0","0","1","0","0","0","1","1"
"MIRT031341","hsa","hsa","hsa-miR-18a-5p","PPP1CB","0","0","0","0","1","0","0","0","1","1"
"MIRT031342","hsa","hsa","hsa-miR-18a-5p","UBE2G1","0","0","0","0","1","0","0","0","1","1"
"MIRT031343","hsa","hsa","hsa-miR-18a-5p","UBL5","0","0","0","0","1","0","0","0","1","1"
"MIRT031344","hsa","hsa","hsa-miR-18a-5p","UBTD2","0","0","0","0","1","0","0","0","1","1"
"MIRT031345","hsa","hsa","hsa-miR-18a-5p","SUPT7L","0","0","0","0","1","0","0","1","2","4"
"MIRT031346","hsa","hsa","hsa-miR-18a-5p","AP3S2","0","0","0","0","1","0","0","1","2","2"
"MIRT031347","hsa","hsa","hsa-miR-18a-5p","SYPL1","0","0","0","0","1","0","0","0","1","1"
"MIRT031348","hsa","hsa","hsa-miR-18a-5p","CA12","0","0","0","0","1","0","0","1","2","4"
"MIRT031349","hsa","hsa","hsa-miR-18a-5p","TNRC6B","0","0","0","0","1","0","0","0","1","1"
"MIRT031350","hsa","hsa","hsa-miR-18a-5p","CTDSPL","0","0","0","0","1","0","0","0","1","1"
"MIRT031351","hsa","hsa","hsa-miR-18a-5p","RAB5A","0","0","0","0","1","0","0","0","1","1"
"MIRT031352","hsa","hsa","hsa-miR-18a-5p","PARD6B","0","0","0","0","1","0","0","1","2","4"
"MIRT031353","hsa","hsa","hsa-miR-18a-5p","HMGCS1","0","0","0","0","1","0","0","0","1","1"
"MIRT031354","hsa","hsa","hsa-miR-18a-5p","XYLT2","0","0","0","0","1","0","0","0","1","1"
"MIRT031355","hsa","hsa","hsa-miR-18a-5p","DAAM2","0","0","0","0","1","0","0","0","1","1"
"MIRT031356","hsa","hsa","hsa-miR-18a-5p","PDE4D","0","0","0","0","1","0","0","1","2","3"
"MIRT031357","hsa","hsa","hsa-miR-18a-5p","CA13","0","0","0","0","1","0","0","0","1","1"
"MIRT031358","hsa","hsa","hsa-miR-18a-5p","GIGYF1","0","0","0","0","1","0","0","1","2","9"
"MIRT031359","hsa","hsa","hsa-miR-18a-5p","MAP7D1","0","0","0","0","1","0","0","0","1","1"
"MIRT031360","hsa","hsa","hsa-miR-18a-5p","CREBL2","0","0","1","0","1","0","0","1","3","9"
"MIRT050649","hsa","hsa","hsa-miR-18a-5p","ETS2","0","0","0","0","1","0","0","0","1","1"
"MIRT050650","hsa","hsa","hsa-miR-18a-5p","ZNF703","0","0","0","0","1","0","0","0","1","1"
"MIRT050651","hsa","hsa","hsa-miR-18a-5p","ZC3H18","0","0","0","0","1","0","0","0","1","1"
"MIRT050652","hsa","hsa","hsa-miR-18a-5p","RBPJ","0","0","0","0","1","0","0","0","1","1"
"MIRT050653","hsa","hsa","hsa-miR-18a-5p","DDAH1","0","0","0","0","1","0","0","0","1","1"
"MIRT050654","hsa","hsa","hsa-miR-18a-5p","ZSWIM6","0","0","0","0","1","0","0","0","1","1"
"MIRT050655","hsa","hsa","hsa-miR-18a-5p","MXD3","0","0","0","0","1","0","0","0","1","1"
"MIRT050656","hsa","hsa","hsa-miR-18a-5p","IRS4","0","0","0","0","1","0","0","0","1","1"
"MIRT050657","hsa","hsa","hsa-miR-18a-5p","MSL3","0","0","0","0","1","0","0","0","1","1"
"MIRT050658","hsa","hsa","hsa-miR-18a-5p","ATP1A1","0","0","0","0","1","0","0","0","1","1"
"MIRT050659","hsa","hsa","hsa-miR-18a-5p","AFF4","0","0","0","0","1","0","0","0","1","1"
"MIRT050660","hsa","hsa","hsa-miR-18a-5p","EEF2","0","0","0","0","1","0","0","0","1","1"
"MIRT050661","hsa","hsa","hsa-miR-18a-5p","PELP1","0","0","0","0","1","0","0","0","1","1"
"MIRT050662","hsa","hsa","hsa-miR-18a-5p","DDX5","0","0","0","0","1","0","0","0","1","1"
"MIRT050663","hsa","hsa","hsa-miR-18a-5p","PON2","0","0","0","0","1","0","0","0","1","1"
"MIRT050664","hsa","hsa","hsa-miR-18a-5p","TLE3","0","0","0","0","1","0","0","0","1","1"
"MIRT050665","hsa","hsa","hsa-miR-18a-5p","YBX3","0","0","0","0","1","0","0","0","1","1"
"MIRT050666","hsa","hsa","hsa-miR-18a-5p","RPL9","0","0","0","0","1","0","0","0","1","1"
"MIRT050667","hsa","hsa","hsa-miR-18a-5p","STX12","0","0","0","0","1","0","0","0","1","1"
"MIRT050668","hsa","hsa","hsa-miR-18a-5p","RICTOR","0","0","0","0","1","0","0","0","1","1"
"MIRT050669","hsa","hsa","hsa-miR-18a-5p","LRIG3","0","0","0","0","1","0","0","0","1","1"
"MIRT050670","hsa","hsa","hsa-miR-18a-5p","CIZ1","0","0","0","0","1","0","0","0","1","1"
"MIRT050671","hsa","hsa","hsa-miR-18a-5p","GCH1","0","0","0","0","1","0","0","0","1","1"
"MIRT050672","hsa","hsa","hsa-miR-18a-5p","GNB2L1","0","0","0","0","1","0","0","0","1","1"
"MIRT050673","hsa","hsa","hsa-miR-18a-5p","DCAF7","0","0","0","0","1","0","0","1","2","5"
"MIRT050674","hsa","hsa","hsa-miR-18a-5p","TNPO1","0","0","0","0","1","0","0","0","1","1"
"MIRT050675","hsa","hsa","hsa-miR-18a-5p","ZMYND8","0","0","0","0","1","0","0","0","1","1"
"MIRT050676","hsa","hsa","hsa-miR-18a-5p","ZFP36L2","0","0","0","0","1","0","0","0","1","1"
"MIRT050677","hsa","hsa","hsa-miR-18a-5p","MCM5","0","0","0","0","1","0","0","0","1","1"
"MIRT050678","hsa","hsa","hsa-miR-18a-5p","ERRFI1","0","0","0","0","1","0","0","0","1","1"
"MIRT050679","hsa","hsa","hsa-miR-18a-5p","EEF1A1","0","0","0","0","1","0","0","0","1","1"
"MIRT050680","hsa","hsa","hsa-miR-18a-5p","IGHMBP2","0","0","0","0","1","0","0","0","1","1"
"MIRT050681","hsa","hsa","hsa-miR-18a-5p","RPL7A","0","0","0","0","1","0","0","0","1","1"
"MIRT050682","hsa","hsa","hsa-miR-18a-5p","TUT1","0","0","0","0","1","0","0","0","1","1"
"MIRT050683","hsa","hsa","hsa-miR-18a-5p","TCP1","0","0","0","0","1","0","0","0","1","1"
"MIRT050684","hsa","hsa","hsa-miR-18a-5p","DIAPH1","0","0","0","0","1","0","0","0","1","1"
"MIRT050685","hsa","hsa","hsa-miR-18a-5p","CUL4A","0","0","0","0","1","0","0","0","1","1"
"MIRT050686","hsa","hsa","hsa-miR-18a-5p","ZNF770","0","0","0","0","1","0","0","0","1","1"
"MIRT050687","hsa","hsa","hsa-miR-18a-5p","COX7B","0","0","0","0","1","0","0","0","1","1"
"MIRT050688","hsa","hsa","hsa-miR-18a-5p","MATR3","0","0","0","0","1","0","0","0","1","1"
"MIRT050689","hsa","hsa","hsa-miR-18a-5p","CCT6A","0","0","0","0","1","0","0","0","1","1"
"MIRT050690","hsa","hsa","hsa-miR-18a-5p","PPIA","0","0","0","0","1","0","0","0","1","1"
"MIRT050691","hsa","hsa","hsa-miR-18a-5p","UBQLN4","0","0","0","0","1","0","0","0","1","1"
"MIRT050692","hsa","hsa","hsa-miR-18a-5p","CANX","0","0","0","0","1","0","0","0","1","1"
"MIRT050693","hsa","hsa","hsa-miR-18a-5p","NBEA","0","0","0","0","1","0","0","0","1","1"
"MIRT050694","hsa","hsa","hsa-miR-18a-5p","FAM104A","0","0","0","0","1","0","0","0","1","1"
"MIRT050695","hsa","hsa","hsa-miR-18a-5p","PI4KB","0","0","0","0","1","0","0","0","1","1"
"MIRT050696","hsa","hsa","hsa-miR-18a-5p","AHRR","0","0","0","0","1","0","0","0","1","1"
"MIRT050697","hsa","hsa","hsa-miR-18a-5p","MDC1","0","0","0","0","1","0","0","0","1","1"
"MIRT050698","hsa","hsa","hsa-miR-18a-5p","SASS6","0","0","0","0","1","0","0","0","1","1"
"MIRT050699","hsa","hsa","hsa-miR-18a-5p","RNF4","0","0","0","0","1","0","0","0","1","1"
"MIRT050700","hsa","hsa","hsa-miR-18a-5p","ACAP3","0","0","0","0","1","0","0","0","1","1"
"MIRT050701","hsa","hsa","hsa-miR-18a-5p","GDAP2","0","0","0","0","1","0","0","0","1","1"
"MIRT050702","hsa","hsa","hsa-miR-18a-5p","CXorf40B","0","0","0","0","1","0","0","0","1","1"
"MIRT050703","hsa","hsa","hsa-miR-18a-5p","EIF4EBP2","0","0","0","0","1","0","0","0","1","1"
"MIRT050704","hsa","hsa","hsa-miR-18a-5p","DCTN2","0","0","0","0","1","0","0","0","1","1"
"MIRT050705","hsa","hsa","hsa-miR-18a-5p","RABAC1","0","0","0","0","1","0","0","0","1","1"
"MIRT050706","hsa","hsa","hsa-miR-18a-5p","ZMYM3","0","0","0","0","1","0","0","0","1","1"
"MIRT050707","hsa","hsa","hsa-miR-18a-5p","LRRC41","0","0","0","0","1","0","0","0","1","1"
"MIRT050708","hsa","hsa","hsa-miR-18a-5p","CDC20","0","0","0","0","1","0","0","0","1","1"
"MIRT050709","hsa","hsa","hsa-miR-18a-5p","SERBP1","0","0","0","0","1","0","0","0","1","1"
"MIRT050710","hsa","hsa","hsa-miR-18a-5p","UBC","0","0","0","0","1","0","0","0","1","1"
"MIRT050711","hsa","hsa","hsa-miR-18a-5p","PNPO","0","0","0","0","1","0","0","0","1","1"
"MIRT050712","hsa","hsa","hsa-miR-18a-5p","TRAPPC1","0","0","0","0","1","0","0","0","1","1"
"MIRT050713","hsa","hsa","hsa-miR-18a-5p","LARGE","0","0","0","0","1","0","0","0","1","1"
"MIRT050714","hsa","hsa","hsa-miR-18a-5p","FAM173B","0","0","0","0","1","0","0","0","1","1"
"MIRT050715","hsa","hsa","hsa-miR-18a-5p","BVES","0","0","0","0","1","0","0","0","1","1"
"MIRT050716","hsa","hsa","hsa-miR-18a-5p","PDIK1L","0","0","0","0","1","0","0","0","1","1"
"MIRT050717","hsa","hsa","hsa-miR-18a-5p","WAC","0","0","0","0","1","0","0","0","1","1"
"MIRT050718","hsa","hsa","hsa-miR-18a-5p","SMCHD1","0","0","0","0","1","0","0","0","1","1"
"MIRT050719","hsa","hsa","hsa-miR-18a-5p","SRSF6","0","0","0","0","1","0","0","0","1","1"
"MIRT050720","hsa","hsa","hsa-miR-18a-5p","PAPSS2","0","0","0","0","1","0","0","0","1","1"
"MIRT050721","hsa","hsa","hsa-miR-18a-5p","ARVCF","0","0","0","0","1","0","0","0","1","1"
"MIRT050722","hsa","hsa","hsa-miR-18a-5p","PCNA","0","0","0","0","1","0","0","0","1","1"
"MIRT050723","hsa","hsa","hsa-miR-18a-5p","SEC24B","0","0","0","0","1","0","0","0","1","1"
"MIRT050724","hsa","hsa","hsa-miR-18a-5p","HERC1","0","0","0","0","1","0","0","0","1","1"
"MIRT050725","hsa","hsa","hsa-miR-18a-5p","PKMYT1","0","0","0","0","1","0","0","0","1","1"
"MIRT050726","hsa","hsa","hsa-miR-18a-5p","KIAA0100","0","0","0","0","1","0","0","0","1","1"
"MIRT050727","hsa","hsa","hsa-miR-18a-5p","GLRX5","0","0","0","0","1","0","0","0","1","1"
"MIRT050728","hsa","hsa","hsa-miR-18a-5p","ABR","0","0","0","0","1","0","0","0","1","1"
"MIRT050729","hsa","hsa","hsa-miR-18a-5p","WWTR1","0","0","0","0","1","0","0","0","1","1"
"MIRT050730","hsa","hsa","hsa-miR-18a-5p","IRGQ","0","0","0","0","1","0","0","0","1","1"
"MIRT050731","hsa","hsa","hsa-miR-18a-5p","TCEA2","0","0","0","0","1","0","0","0","1","1"
"MIRT050732","hsa","hsa","hsa-miR-18a-5p","CDCA5","0","0","0","0","1","0","0","0","1","1"
"MIRT050733","hsa","hsa","hsa-miR-18a-5p","ETFA","0","0","0","0","1","0","0","0","1","1"
"MIRT050734","hsa","hsa","hsa-miR-18a-5p","VPS37A","0","0","0","0","1","0","0","0","1","1"
"MIRT050735","hsa","hsa","hsa-miR-18a-5p","RNF157","0","0","0","0","1","0","0","1","2","3"
"MIRT050736","hsa","hsa","hsa-miR-18a-5p","TXNDC15","0","0","0","0","1","0","0","0","1","1"
"MIRT050737","hsa","hsa","hsa-miR-18a-5p","ORAI3","0","0","0","0","1","0","0","0","1","1"
"MIRT050738","hsa","hsa","hsa-miR-18a-5p","B4GALT1","0","0","0","0","1","0","0","0","1","1"
"MIRT050739","hsa","hsa","hsa-miR-18a-5p","ADAM15","0","0","0","0","1","0","0","0","1","1"
"MIRT052968","hsa","hsa","hsa-miR-18a-5p","PHLPP1","1","0","0","0","0","0","0","0","1","1"
"MIRT053024","hsa","hsa","hsa-miR-18a-5p","PIAS3","1","0","1","0","0","0","0","0","2","1"
"MIRT053297","hsa","hsa","hsa-miR-18a-5p","BCL2","1","1","1","0","0","0","0","0","3","1"
"MIRT068860","hsa","hsa","hsa-miR-18a-5p","UTP14C","0","0","0","0","1","0","0","1","2","2"
"MIRT081709","hsa","hsa","hsa-miR-18a-5p","ZNF507","0","0","0","0","1","0","0","1","2","2"
"MIRT085092","hsa","hsa","hsa-miR-18a-5p","IFNAR2","0","0","0","0","1","0","0","1","2","6"
"MIRT087387","hsa","hsa","hsa-miR-18a-5p","AGFG1","0","0","0","0","1","0","0","1","2","6"
"MIRT090332","hsa","hsa","hsa-miR-18a-5p","SEC61A1","0","0","0","0","1","0","0","1","2","8"
"MIRT091937","hsa","hsa","hsa-miR-18a-5p","ZBTB47","0","0","0","0","1","0","0","1","2","6"
"MIRT094297","hsa","hsa","hsa-miR-18a-5p","LIN54","0","0","0","0","1","0","0","1","2","4"
"MIRT098545","hsa","hsa","hsa-miR-18a-5p","TBPL1","0","0","0","0","1","0","0","1","2","6"
"MIRT099596","hsa","hsa","hsa-miR-18a-5p","ID4","0","0","0","0","1","0","0","1","2","2"
"MIRT105324","hsa","hsa","hsa-miR-18a-5p","CLN8","0","0","0","0","1","0","0","1","2","2"
"MIRT109229","hsa","hsa","hsa-miR-18a-5p","VMA21","0","0","0","0","1","0","0","1","2","8"
"MIRT114158","hsa","hsa","hsa-miR-18a-5p","FBXL3","0","0","0","0","1","0","0","1","2","2"
"MIRT148275","hsa","hsa","hsa-miR-18a-5p","RNF138","0","0","0","0","1","0","0","1","2","2"
"MIRT191107","hsa","hsa","hsa-miR-18a-5p","ARF6","0","0","0","0","1","0","0","1","2","2"
"MIRT194879","hsa","hsa","hsa-miR-18a-5p","DCTN5","0","0","0","0","1","0","0","1","2","2"
"MIRT195612","hsa","hsa","hsa-miR-18a-5p","FAM195A","0","0","0","0","1","0","0","1","2","6"
"MIRT196599","hsa","hsa","hsa-miR-18a-5p","TAOK1","0","0","0","0","1","0","0","1","2","2"
"MIRT202401","hsa","hsa","hsa-miR-18a-5p","RBM38","0","0","0","0","1","0","0","1","2","2"
"MIRT205503","hsa","hsa","hsa-miR-18a-5p","SP100","0","0","0","0","1","0","0","1","2","2"
"MIRT207427","hsa","hsa","hsa-miR-18a-5p","MRPL35","0","0","0","0","1","0","0","1","2","2"
"MIRT273157","hsa","hsa","hsa-miR-18a-5p","RAD51AP1","0","0","0","0","1","0","0","1","2","2"
"MIRT282668","hsa","hsa","hsa-miR-18a-5p","SYNM","0","0","0","0","1","0","0","1","2","2"
"MIRT302632","hsa","hsa","hsa-miR-18a-5p","CRIM1","0","0","0","0","1","0","0","1","2","2"
"MIRT313685","hsa","hsa","hsa-miR-18a-5p","ITGA2","0","0","0","0","1","0","0","1","2","2"
"MIRT387526","hsa","hsa","hsa-miR-18a-5p","SMAD2","1","0","0","1","0","0","0","0","2","1"
"MIRT438457","hsa","hsa","hsa-miR-18a-5p","SDC4","1","0","1","0","0","0","0","0","2","1"
"MIRT438460","hsa","hsa","hsa-miR-18a-5p","STK4","1","1","1","0","0","0","0","0","3","1"
"MIRT438474","hsa","hsa","hsa-miR-18a-5p","BCL2L10","1","0","0","0","0","0","0","0","1","1"
"MIRT438477","hsa","hsa","hsa-miR-18a-5p","FCGR2B","0","1","1","0","0","0","0","0","2","1"
"MIRT438693","hsa","hsa","hsa-miR-18a-5p","NEO1","0","1","1","0","0","0","0","0","2","1"
"MIRT438786","hsa","hsa","hsa-miR-18a-5p","FAS","0","0","1","0","0","0","0","0","1","1"
"MIRT438792","hsa","hsa","hsa-miR-18a-5p","TP53","0","0","1","0","0","0","0","0","1","1"
"MIRT438809","hsa","hsa","hsa-miR-18a-5p","DNMT1","1","0","0","0","0","0","0","0","1","1"
"MIRT442747","hsa","hsa","hsa-miR-18a-5p","PTCHD1","0","0","0","0","1","0","0","1","2","2"
"MIRT445126","hsa","hsa","hsa-miR-18a-5p","DCAF4","0","0","0","0","1","0","0","1","2","2"
"MIRT449547","hsa","hsa","hsa-miR-18a-5p","PCDH9","0","0","0","0","1","0","0","1","2","2"
"MIRT455222","hsa","hsa","hsa-miR-18a-5p","GNL1","0","0","0","0","1","0","0","1","2","2"
"MIRT455405","hsa","hsa","hsa-miR-18a-5p","PLA2G2F","0","0","0","0","1","0","0","1","2","2"
"MIRT456069","hsa","hsa","hsa-miR-18a-5p","SLC25A28","0","0","0","0","1","0","0","1","2","2"
"MIRT456383","hsa","hsa","hsa-miR-18a-5p","CRB1","0","0","0","0","1","0","0","1","2","2"
"MIRT456575","hsa","hsa","hsa-miR-18a-5p","TOMM20","0","0","0","0","1","0","0","1","2","2"
"MIRT458082","hsa","hsa","hsa-miR-18a-5p","RNLS","0","0","0","0","1","0","0","1","2","2"
"MIRT464247","hsa","hsa","hsa-miR-18a-5p","VCP","0","0","0","0","1","0","0","1","2","2"
"MIRT464927","hsa","hsa","hsa-miR-18a-5p","TXNIP","0","0","0","0","1","0","0","1","2","4"
"MIRT465069","hsa","hsa","hsa-miR-18a-5p","TSR1","0","0","0","0","1","0","0","1","2","2"
"MIRT469497","hsa","hsa","hsa-miR-18a-5p","RDH10","0","0","0","0","1","0","0","1","2","2"
"MIRT470207","hsa","hsa","hsa-miR-18a-5p","PSAT1","0","0","0","0","1","0","0","1","2","6"
"MIRT472577","hsa","hsa","hsa-miR-18a-5p","NACC1","0","0","0","0","1","0","0","1","2","2"
"MIRT477186","hsa","hsa","hsa-miR-18a-5p","F3","0","0","0","0","1","0","0","1","2","6"
"MIRT478408","hsa","hsa","hsa-miR-18a-5p","DCAF8","0","0","0","0","1","0","0","1","2","2"
"MIRT480209","hsa","hsa","hsa-miR-18a-5p","CAD","0","0","0","0","1","0","0","1","2","2"
"MIRT484174","hsa","hsa","hsa-miR-18a-5p","WDR82P1","0","0","0","0","1","0","0","1","2","8"
"MIRT485167","hsa","hsa","hsa-miR-18a-5p","RAB5C","0","0","0","0","1","0","0","1","2","8"
"MIRT493761","hsa","hsa","hsa-miR-18a-5p","GNAS","0","0","0","0","1","0","0","1","2","4"
"MIRT505625","hsa","hsa","hsa-miR-18a-5p","SLC25A37","0","0","0","0","1","0","0","1","2","2"
"MIRT512897","hsa","hsa","hsa-miR-18a-5p","RAP1A","0","0","0","0","1","0","0","1","2","2"
"MIRT513477","hsa","hsa","hsa-miR-18a-5p","ZNF132","0","0","0","0","1","0","0","1","2","4"
"MIRT515179","hsa","hsa","hsa-miR-18a-5p","AHI1","0","0","0","0","1","0","0","1","2","2"
"MIRT517531","hsa","hsa","hsa-miR-18a-5p","ITM2C","0","0","0","0","1","0","0","1","2","6"
"MIRT519502","hsa","hsa","hsa-miR-18a-5p","MAPK13","0","0","0","0","1","0","0","1","2","2"
"MIRT521853","hsa","hsa","hsa-miR-18a-5p","PNISR","0","0","0","0","1","0","0","1","2","4"
"MIRT525968","hsa","hsa","hsa-miR-18a-5p","ZNF585B","0","0","0","0","1","0","0","1","2","2"
"MIRT536621","hsa","hsa","hsa-miR-18a-5p","IRF2","1","1","1","0","1","0","0","1","5","3"
"MIRT544442","hsa","hsa","hsa-miR-18a-5p","ZNF460","0","0","0","0","1","0","0","1","2","4"
"MIRT546589","hsa","hsa","hsa-miR-18a-5p","SAR1A","0","0","0","0","1","0","0","1","2","2"
"MIRT546676","hsa","hsa","hsa-miR-18a-5p","RPS6KA5","0","0","0","0","1","0","0","1","2","2"
"MIRT546690","hsa","hsa","hsa-miR-18a-5p","RORA","0","0","0","0","1","0","0","1","2","4"
"MIRT546763","hsa","hsa","hsa-miR-18a-5p","RLIM","0","0","0","0","1","0","0","1","2","2"
"MIRT548289","hsa","hsa","hsa-miR-18a-5p","FAM3C","0","0","0","0","1","0","0","1","2","4"
"MIRT549003","hsa","hsa","hsa-miR-18a-5p","CCND1","0","0","0","0","1","0","0","1","2","2"
"MIRT551152","hsa","hsa","hsa-miR-18a-5p","ZNF678","0","0","0","0","1","0","0","1","2","2"
"MIRT553232","hsa","hsa","hsa-miR-18a-5p","TWF1","0","0","0","0","1","0","0","1","2","2"
"MIRT554719","hsa","hsa","hsa-miR-18a-5p","RNF146","0","0","0","0","1","0","0","1","2","2"
"MIRT563199","hsa","hsa","hsa-miR-18a-5p","C15orf38-AP3S2","0","0","0","0","1","0","0","1","2","2"
"MIRT564665","hsa","hsa","hsa-miR-18a-5p","ZNF367","0","0","0","0","1","0","0","1","2","2"
"MIRT571068","hsa","hsa","hsa-miR-18a-5p","ALG14","0","0","0","0","1","0","0","1","2","2"
